id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review
16207919,Barrhaven- Spacious room #3 in the basement,102979663,Katherine Van,,Gloucester-South Nepean,45.28249,-75.71991,Private room,40.0,30.0,12,2023-11-19,0.12,2.0,364.0,0,Licensed,638.0
16290914,Elcho's Explore Ottawa Luxury for 6 - Parking,106574036,Elcho,,Rideau-Vanier,45.42553,-75.67413,Entire home/apt,158.0,2.0,46,2025-02-17,0.46,4.0,0.0,5,Licensed,182.0
16299087,Walk to Byward Market from a Cozy Apartment,101501830,Joseph,,Rideau-Vanier,45.42941,-75.69252,Entire home/apt,186.0,30.0,87,2024-06-07,0.89,2.0,131.0,1,Licensed,437.0
16311937,Prestige Meets Luxury In 3B Heritage Gold Triangle,40970397,Margaret,,Somerset,45.41837,-75.68693,Entire home/apt,271.0,5.0,86,2025-01-27,0.92,1.0,210.0,15,Licensed,203.0
16320675,"Private, quiet, clean apartment",106812521,Ann,,Rideau-Vanier,45.43942,-75.65679,Entire home/apt,69.0,30.0,199,2025-01-06,2.0,1.0,290.0,33,Licensed,224.0
16348342,Clean & Modern Living in Little Italy & Chinatown,32258023,Nathan,,Somerset,45.40866,-75.71527,Entire home/apt,114.0,3.0,230,2024-11-12,2.34,1.0,18.0,20,Licensed,279.0
16379102,Spacious Fully Equipped Studio in Trendy Westboro,10876672,Michelle,,Kitchissippi,45.3842,-75.74418,Entire home/apt,63.0,2.0,591,2025-01-29,5.92,1.0,168.0,68,Licensed,201.0
16491956,"Quiet Downtown, 2 level, Family-friendly Apartment",1265877,Andreas,,Somerset,45.4082,-75.6984,Entire home/apt,77.0,30.0,203,2025-03-05,2.05,1.0,76.0,3,Licensed,166.0
16536507,Elcho's ExplOre Ottawa #3. Parking,106574036,Elcho,,Rideau-Vanier,45.42517,-75.67358,Entire home/apt,127.0,2.0,20,2024-10-14,0.21,4.0,156.0,5,Licensed,308.0
16555596,Elcho's Lovely Guest Room,106574036,Elcho,,Rideau-Vanier,45.42689,-75.67447,Private room,105.0,2.0,108,2024-11-01,1.26,4.0,320.0,25,Licensed,290.0
16646606,Rideau Canal Luxurious 1BD/kitchenette/studio,38156157,Jean-Paul,,Capital,45.40301,-75.67984,Private room,80.0,30.0,25,2020-02-27,0.25,1.0,364.0,0,Licensed,1999.0
16687942,Private Queen bedroom + bathroom,80033152,Gerrie,,Capital,45.40703,-75.68443,Private room,167.0,30.0,12,2019-09-02,0.12,1.0,178.0,0,Licensed,2177.0
16723160,"Centrally located, large bedroom, private bathroom",22236456,Madeline,,Rideau-Rockcliffe,45.4244957,-75.66207886,Private room,54.0,31.0,20,2024-09-20,0.2,1.0,99.0,1,Licensed,332.0
16766230,2 Bedroom Overlooking the Rideau Canal w Parking,56227747,Dimitri,,Capital,45.41192,-75.68184,Entire home/apt,121.0,2.0,454,2025-03-11,4.59,2.0,60.0,50,Licensed,160.0
17033109,Private room: Only 20 mins from Downtown,62205260,Harsimran,,Stittsville-Kanata West,45.28569,-75.93653,Private room,76.0,30.0,0,,,1.0,119.0,0,Licensed,
17046357,"Centrally located, all the amenities (Wi-Fi, gym)",34690518,Michel,,Rideau-Rockcliffe,45.44732,-75.64703,Entire home/apt,115.0,115.0,18,2024-09-07,0.18,1.0,277.0,1,Licensed,345.0
17150200,The Grand Loft Suite,38029355,Kamel,,Rideau-Vanier,45.42673,-75.67551,Private room,100.0,30.0,29,2018-07-24,0.3,1.0,90.0,0,Licensed,2582.0
17171715,2 Bedroom in Ottawa - steps from Montfort Hospital,21171779,Stefanie,,Rideau-Rockcliffe,45.4449,-75.62778,Entire home/apt,142.0,2.0,97,2025-02-23,3.73,1.0,0.0,52,Licensed,176.0
17265279,Elegant 1 Bedroom in Beechwood Village (Suite 2),21702498,Jane,,Rideau-Vanier,45.4393,-75.66783,Entire home/apt,85.0,30.0,23,2024-02-02,0.24,2.0,142.0,0,Licensed,563.0
17345085,"Waterfront property, 17 kms to downtown Ottawa.",110457614,Maureen & Albert,,Gloucester-South Nepean,45.30137,-75.69919,Private room,102.0,2.0,104,2024-09-30,1.1,1.0,364.0,10,Licensed,322.0
17478679,Chester Copperpot Loft - Industrial Chic  -,85297148,Genevieve,,Somerset,45.413,-75.7024,Entire home/apt,115.0,2.0,298,2025-02-19,3.07,36.0,248.0,66,Licensed,180.0
17480172,Entire Single Family Home with Heated Pool,118414937,Susan,,Barrhaven,45.27003,-75.77176,Entire home/apt,100.0,30.0,85,2020-01-19,0.87,1.0,0.0,0,Licensed,2038.0
17495093,Le Petit Palais - Brand New - Art Deco - French,85297148,Genevieve,,Somerset,45.413,-75.7024,Entire home/apt,115.0,2.0,415,2025-03-08,4.27,36.0,223.0,84,Licensed,163.0
17495287,The GREENBERG FLAT - BRAND NEW - Mid Century -,85297148,Genevieve,,Somerset,45.413,-75.7024,Entire home/apt,130.0,1.0,371,2025-03-08,3.81,36.0,303.0,61,Licensed,163.0
17531690,Clean and Comfortable Studio + Amazing Location,19290752,Mojgan,,Rideau-Vanier,45.43331,-75.69076,Entire home/apt,103.0,7.0,158,2024-08-23,1.65,3.0,293.0,6,Licensed,360.0
17568971,Bedroom with Ensuite Full Bathroom and Balcony!,66819187,Suhail,,Gloucester-South Nepean,45.2721,-75.72879,Private room,33.0,1.0,356,2025-02-21,3.74,4.0,26.0,44,Licensed,178.0
17719014,Sandy Hill-3 Bedroom Immaculate Apt.-Walk downtown,34602819,Christine,,Rideau-Vanier,45.42686,-75.6767,Entire home/apt,157.0,30.0,6,2024-12-05,0.08,11.0,316.0,1,Licensed,256.0
17778357,Quiet & Cozy Retreat near Downtown Ottawa,44539171,Nicole,,Rideau-Vanier,45.44204,-75.65829,Private room,102.0,1.0,156,2025-03-04,1.64,1.0,0.0,32,Licensed,167.0
17887021,Nicely appointed In-Law Suite with amenities.,84582723,Suzie,,Orleans,45.47875,-75.52769,Entire home/apt,68.0,3.0,104,2025-01-03,1.08,3.0,97.0,1,Licensed,227.0
17887616,Queen size Guest Room in luxurious home,84582723,Suzie,,Orleans,45.47797,-75.52718,Private room,67.0,2.0,146,2024-09-27,1.52,3.0,70.0,5,Licensed,325.0
17888974,Elegant Queen bed guest room with ensuite bath,84582723,Suzie,,Orleans,45.47797,-75.52718,Private room,59.0,2.0,321,2024-12-09,3.32,3.0,203.0,43,Licensed,252.0
18007422,★Glebe suite on Monk Street with parking★,28026087,Bart,,Capital,45.3985563,-75.6869,Entire home/apt,165.0,30.0,343,2024-12-31,3.58,3.0,202.0,4,Licensed,230.0
18018307,Spacious Executive Condo in Ottawa's Best Location,9369499,Carlos,,Somerset,45.4195,-75.69429,Entire home/apt,150.0,100.0,0,,,1.0,358.0,0,Licensed,
18074764,Bright heritage Westboro home for the plant lover!,2969861,Naomi,,Kitchissippi,45.38978,-75.7542,Entire home/apt,119.0,30.0,34,2020-02-25,0.36,1.0,178.0,0,Licensed,2001.0
18075244,King guest apartment,414369985,Emman,,Rideau-Goulbourn,45.25994,-75.82544,Entire home/apt,115.0,2.0,124,2025-03-08,2.33,2.0,0.0,10,Licensed,163.0
18086347,Cute & Cozy Private Guest Suite at Raimi Rentals,35819080,Lisa,,College,45.34824,-75.78209,Entire home/apt,87.0,2.0,146,2025-02-02,1.53,2.0,224.0,22,Licensed,197.0
18162196,Amazing 3 Bedroom with Free Parking,68953018,Prea,,Orleans,45.483,-75.46997,Entire home/apt,102.0,2.0,188,2025-02-17,1.96,4.0,87.0,17,Licensed,182.0
18210786,Room w/double in Byward homestay close to uOttawa,3582571,Maree And Geoff,,Rideau-Vanier,45.43295,-75.69397,Private room,61.0,30.0,3,2021-11-30,0.03,2.0,71.0,0,Exempt,1357.0
18239506,Private in-law Suite with Ensuite+bath.,126010146,Sabina & Shahbaz,,Orleans,45.48444,-75.47199,Private room,100.0,30.0,108,2023-09-11,1.14,1.0,0.0,0,Licensed,707.0
18289379,Little Italy Gem,56218587,Simba And Lindsay,,Kitchissippi,45.40192,-75.71614,Entire home/apt,100.0,2.0,55,2024-08-18,0.58,1.0,0.0,6,Licensed,365.0
18309281,Clean Spacious 4Bd Home Manor Park 10mins Downtown,109368552,Urania,,Rideau-Rockcliffe,45.45694,-75.65451,Entire home/apt,128.0,2.0,473,2025-03-07,4.95,1.0,49.0,75,Licensed,164.0
18461573,"Fully furnished ""G"" Studio in downtown Ottawa",128012874,Andriy & Nataliya,,Rideau-Vanier,45.42935,-75.68887,Entire home/apt,104.0,31.0,267,2024-09-02,2.82,2.0,216.0,2,Exempt,350.0
18475199,Bright Bedroom for Two - One bus to town centre,110406,Linda,,Gloucester-Southgate,45.37273,-75.61818,Private room,81.0,2.0,17,2024-08-30,0.19,1.0,178.0,2,Licensed,353.0
18594015,Beautiful House - 15 Min from Downtown Ottawa,18189653,Anastasia,,Barrhaven,45.26723,-75.77395,Entire home/apt,220.0,30.0,16,2024-08-12,0.17,3.0,0.0,1,Licensed,371.0
18716949,Clean + Cozy Private Room with Private Washroom,11970550,Prakriti,,Stittsville-Kanata West,45.276,-75.88631,Private room,81.0,30.0,38,2024-11-16,0.4,1.0,0.0,2,Licensed,275.0
18757065,"Bright Room (L-desk), river near",130509033,Paul (& Sue Ann),,Orleans,45.47751,-75.55163,Private room,31.0,30.0,16,2021-12-10,0.17,3.0,41.0,0,Licensed,1347.0
18809375,"Airy Room, river near, (buses)",130509033,Paul (& Sue Ann),,Orleans,45.47655,-75.55031,Private room,29.0,30.0,41,2021-01-04,0.43,3.0,0.0,0,Licensed,1687.0
18820761,"800 SF.Chinatown,2nd floor duplex,1 Br",45396448,William,,Somerset,45.40904,-75.70581,Entire home/apt,121.0,1.0,318,2025-03-10,4.42,1.0,88.0,75,Licensed,161.0
18865841,"Beautiful room near Airport. TV, table, Free park",131438126,Rebecca,,Gloucester-South Nepean,45.31773,-75.59541,Private room,50.0,2.0,137,2025-02-20,1.59,3.0,295.0,20,Licensed,179.0
18894018,1 Bedroom in the Glebe of Ottawa,131662713,Isabel,,Capital,45.40524,-75.69737,Private room,193.0,30.0,34,2021-09-27,0.36,1.0,365.0,0,Licensed,1421.0
18894606,"Refinished, Gorgeous Brick, Parking, Near Downtown",7354245,Lisa,,Somerset,45.4119,-75.70051,Entire home/apt,143.0,30.0,116,2025-02-01,1.22,20.0,365.0,2,Exempt,198.0
18917214,Downtown suite with parking and no additional fees,131853395,Scott,,Rideau-Vanier,45.4308,-75.68188,Entire home/apt,94.0,2.0,454,2025-03-06,4.8,1.0,64.0,61,Licensed,165.0
18999651,Elegant Retreat - Ideal 4 Diplomat & Professional,18292018,Li,,Rideau-Vanier,45.42637,-75.68796,Entire home/apt,110.0,180.0,5,2021-04-01,0.05,5.0,346.0,0,Licensed,1600.0
19029980,Tranquil One Bedroom in Hintonburg,13600939,Ida,,Kitchissippi,45.40578,-75.7291,Entire home/apt,94.0,30.0,37,2024-06-08,0.41,3.0,0.0,1,Licensed,436.0
19038528,Cozy Studio Apartment in Ottawa (Nepean),132869424,John,,College,45.3406,-75.7533,Entire home/apt,120.0,30.0,141,2024-10-06,1.5,1.0,1.0,6,Licensed,316.0
19098624,Luxury Downtown Ottawa Condo walk score 99,18292018,Li,,Rideau-Vanier,45.42702,-75.68831,Entire home/apt,110.0,180.0,12,2024-01-15,0.13,5.0,0.0,0,Licensed,581.0
19121063,Elegant bedroom with balcony,133619706,Sara,,Bay,45.3494072,-75.7971344,Private room,100.0,2.0,9,2024-04-30,0.1,2.0,0.0,1,Licensed,475.0
19247677,Private Room 6 min from the airport with parking.,134770370,Felix,,River,45.36531,-75.67956,Private room,69.0,2.0,3,2023-09-04,0.03,4.0,90.0,0,Licensed,714.0
19264846,3 month sublet - Kanata IT district,71215879,Shawn,,Kanata North,45.35301,-75.92118,Private room,100.0,90.0,0,,,1.0,0.0,0,Licensed,
19270941,Bright Downtown Apartment - Walk to Everything! EV,134945313,Todd And Lesley,,Capital,45.40727,-75.69212,Entire home/apt,103.0,1.0,664,2025-03-03,7.07,1.0,96.0,116,Licensed,168.0
19290126,Downtown Canal 2 BDR w/ Parking. Walk Everywhere!,7354245,Lisa,,Capital,45.41302,-75.6814,Entire home/apt,186.0,12.0,100,2025-02-16,1.06,20.0,352.0,13,Licensed,183.0
19332953,Cozy Stylish Studio Apartment - Close to Downtown!,68953018,Prea,,Rideau-Vanier,45.43575,-75.66485,Entire home/apt,90.0,30.0,90,2025-02-24,0.99,4.0,52.0,5,Licensed,175.0
19347820,Zen at Ten,75720140,Sandra,,Bay,45.35159,-75.80243,Entire home/apt,90.0,30.0,22,2025-03-03,0.34,4.0,278.0,5,Licensed,168.0
19363746,Cozy House with parking in Center of Ottawa .,134770370,Felix,,River,45.36527,-75.67806,Entire home/apt,72.0,1.0,81,2024-11-22,0.87,4.0,172.0,9,Licensed,269.0
19378846,Entire Single House - 15 min from Downtown,18189653,Anastasia,,Barrhaven,45.2894,-75.74158,Entire home/apt,220.0,31.0,21,2024-11-02,0.22,3.0,131.0,1,Licensed,289.0
19403492,Bright Penthouse / Best Skyline View,127199290,Svetlana,,Kitchissippi,45.40226,-75.72929,Entire home/apt,100.0,30.0,80,2022-07-29,0.85,1.0,0.0,0,Licensed,1116.0
19413734,Private Basement Apartment with parking,134770370,Felix,,River,45.36522,-75.6779,Entire home/apt,69.0,2.0,46,2024-11-12,0.49,4.0,177.0,5,Licensed,279.0
19433911,Essentially Whitehaven,46506836,James,,Bay,45.35266,-75.7927,Private room,90.0,30.0,9,2019-12-01,0.1,1.0,89.0,0,Licensed,2087.0
19457458,A Nest,136465954,Satinder,,Gloucester-South Nepean,45.28305,-75.71361,Private room,55.0,30.0,82,2020-08-14,0.88,1.0,89.0,0,Licensed,1830.0
19472777,1 bedroom apartment,133296105,Linda,,Rideau-Rockcliffe,45.43822,-75.65225,Entire home/apt,54.0,30.0,124,2024-05-31,1.32,1.0,70.0,5,Licensed,444.0
19572606,Beautiful Clean Canadian Experience -Exec Rentals,7825326,Geoffrey,,Bay,45.35823,-75.78109,Entire home/apt,100.0,2.0,138,2024-10-02,2.51,1.0,0.0,21,Licensed,320.0
19580578,"Westboro, Centrally Located New 2 bedroom Home",61074483,Jim,,Kitchissippi,45.40366,-75.74618,Entire home/apt,106.0,30.0,5,2022-06-04,0.05,1.0,364.0,0,Licensed,1171.0
19595661,Cozy studio steps to the canal  glebe Elgin  T.d.,60310090,Chris,,Capital,45.41041,-75.6772,Entire home/apt,132.0,1.0,808,2025-03-06,8.67,2.0,0.0,114,Licensed,165.0
19621814,Private House in Center of Ottawa with 5 parking,134770370,Felix,,River,45.36675,-75.67928,Entire home/apt,144.0,1.0,98,2025-01-26,1.06,4.0,174.0,16,Licensed,204.0
19800813,Basement suite - No kitchen - for simple stay,34828358,Nicholas,,Knoxdale-Merivale,45.36306,-75.72469,Entire home/apt,100.0,1.0,136,2024-12-20,1.66,1.0,0.0,11,Licensed,241.0
19889581,TopView onto Ottawa River from Stylish Pad,2697550,Alex,,Bay,45.37214,-75.78235,Entire home/apt,77.0,90.0,4,2024-04-30,0.08,3.0,138.0,1,Licensed,475.0
19985701,Wyndale,141760512,Pouyan,,Alta Vista,45.38283,-75.64529,Entire home/apt,180.0,30.0,3,2017-09-24,0.03,1.0,1.0,0,Licensed,2885.0
20133965,Bedroom available in family house.,11301616,Luisa Fernanda,,River,45.34982,-75.67991,Private room,64.0,30.0,14,2025-01-29,0.15,2.0,162.0,4,Licensed,201.0
20169000,Elcho's ExplOre Ottawa #2 for 4 - Parking,106574036,Elcho,,Rideau-Vanier,45.42719,-75.67278,Entire home/apt,127.0,2.0,39,2024-12-02,0.43,4.0,252.0,3,Licensed,259.0
20524065,"Central Canal, Spacious,Priv.Entrance&Priv.Parking",146518899,Tatiana,,Capital,45.41065,-75.67807,Entire home/apt,97.0,30.0,103,2024-10-25,1.13,5.0,344.0,3,Licensed,297.0
20697516,Central 1 BR unit on 2 floors in a detached house,124839598,Viet Tan,,Rideau-Vanier,45.43534,-75.66731,Entire home/apt,90.0,30.0,52,2024-12-31,0.57,1.0,364.0,5,Licensed,230.0
20786500,Cozy Art Deco bedroom in a country setting,21011582,Claudette,,Cumberland,45.35003,-75.45583,Private room,78.0,1.0,49,2022-03-01,0.54,1.0,0.0,0,Licensed,1266.0
20859962,Spectacular Location. Spacious. 31 day Minimum.,13655068,Edward,,Rideau-Vanier,45.43174,-75.69475,Entire home/apt,173.0,31.0,233,2025-01-15,2.59,2.0,240.0,3,Licensed,215.0
21091495,Ottawa/Nepean Private Room A (book at least 30 n),42947566,Hoang (Tano),,Knoxdale-Merivale,45.32614,-75.76074,Private room,52.0,30.0,30,2024-06-23,0.33,10.0,365.0,1,Licensed,421.0
21111795,New modern and spacious walkout basement suite.,73800239,David,,Osgoode,45.24282,-75.68078,Entire home/apt,135.0,2.0,87,2025-03-04,0.97,1.0,0.0,22,Licensed,167.0
21190607,Room in a quite area in Ottawa - Orleans,82116217,Justin SS,,Innes,45.4467,-75.53942,Private room,40.0,30.0,30,2022-11-22,0.33,2.0,0.0,0,Licensed,1000.0
21215459,Glebe 1 bdrm-Steps from the Canal & Lansdowne,67728739,Kristen,,Capital,45.3987,-75.69342,Entire home/apt,185.0,2.0,186,2024-10-06,2.12,1.0,0.0,27,Licensed,316.0
21230134,Luxurious Executive Style Condo in Downtown Ottawa,77017395,Bryce,,Somerset,45.41991,-75.69897,Entire home/apt,115.0,30.0,14,2024-04-08,0.16,2.0,261.0,1,Licensed,497.0
21262933,Black Maple Majesty,153776563,Youqi,,Rideau-Vanier,45.44334,-75.67001,Private room,200.0,31.0,0,,,1.0,0.0,0,Licensed,
21380565,Explore the hidden treasures of Ottawa!,154852817,Karine,,Alta Vista,45.39647,-75.62965,Private room,45.0,4.0,77,2024-02-24,0.89,1.0,61.0,0,Licensed,541.0
21398917,LUXURY 4 BRDs UPPER UNIT/20 MINS TO DT-6 PARKING,155029173,Cindy,,Gloucester-South Nepean,45.26703,-75.70047,Entire home/apt,154.0,2.0,254,2024-08-06,2.83,1.0,0.0,19,Licensed,377.0
21409442,"Entire 1-bed, 1-bath exec apartment, next to canal",101386944,Conor,,Somerset,45.41965,-75.68437,Entire home/apt,106.0,3.0,45,2025-01-05,1.04,1.0,64.0,7,Licensed,225.0
21476190,Cozy Suite | 3 mins to Canadian Tire Centre|Tanger,91950762,Dilip,,Stittsville-Kanata West,45.28616,-75.93682,Private room,88.0,1.0,36,2024-03-04,1.8,1.0,69.0,0,Licensed,532.0
21482167,CentralCanalSpacious 1Bdrm priv.entrance&parking,146518899,Tatiana,,Capital,45.41066,-75.67859,Entire home/apt,85.0,30.0,107,2024-07-21,2.64,5.0,110.0,20,Licensed,393.0
21516081,"★ Beautiful, modern, Glebe Loft with free parking★",28026087,Bart,,Capital,45.39936,-75.68683,Entire home/apt,100.0,30.0,155,2024-10-21,1.73,3.0,23.0,5,Licensed,301.0
21567813,Room in quiet  (Orleans -  Ottawa).,82116217,Justin SS,,Innes,45.44612,-75.53923,Private room,40.0,30.0,51,2024-11-01,0.57,2.0,364.0,1,Licensed,290.0
21644823,Ottawa/Nepean Large Room 1 (book at least 30 n),42947566,Hoang (Tano),,Knoxdale-Merivale,45.32667,-75.76267,Private room,46.0,30.0,18,2023-10-31,0.21,10.0,139.0,0,Licensed,657.0
21645353,Ottawa/Nepean Private Room 2 (book at least 30 n),42947566,Hoang (Tano),,Knoxdale-Merivale,45.32673,-75.7613,Private room,38.0,30.0,8,2024-05-10,0.09,10.0,0.0,1,Licensed,465.0
21725451,1 Bdrm Executive Suite Free Parking & Wi-Fi.,100203631,Josseline,,Knoxdale-Merivale,45.35802,-75.73048,Entire home/apt,159.0,2.0,227,2025-02-22,2.56,1.0,360.0,28,Licensed,177.0
21820139,"Luxury 4 bed, 3 bath Townhouse Nr Byward, Parking",12777557,Kash,,Rideau-Vanier,45.434185,-75.690033,Entire home/apt,100.0,3.0,159,2024-12-13,1.79,1.0,0.0,7,Licensed,248.0
21844046,Private Guest Suite in the Glebe,95266991,Jennifer,,Capital,45.39996,-75.68904,Entire home/apt,100.0,2.0,180,2025-02-23,2.03,1.0,0.0,10,Licensed,176.0
21907127,Executive Suite & Gardens,145040852,Peter,,Bay,45.35822,-75.78246,Entire home/apt,108.0,2.0,108,2024-10-29,1.23,1.0,344.0,11,Licensed,293.0
22001867,The moon room with Free Parking,157447906,Asma,,Gloucester-South Nepean,45.31678,-75.5953,Private room,55.0,1.0,382,2025-02-16,4.37,2.0,335.0,25,Licensed,183.0
22164539,Urban Town Near Airport,161188706,Philip,,Gloucester-South Nepean,45.27012,-75.69109,Entire home/apt,130.0,30.0,34,2023-07-24,0.4,1.0,327.0,0,Licensed,756.0
22164708,Ottawa/Nepean Private Room 8 (book at least 30 n),42947566,Hoang (Tano),,Knoxdale-Merivale,45.32549,-75.76289,Private room,40.0,30.0,39,2025-02-12,0.45,10.0,303.0,1,Licensed,187.0
22176880,"Cozy private Room, 10 minutes from the airport",162003502,Dorothy,,Gloucester-Southgate,45.3612,-75.64089,Private room,58.0,2.0,161,2025-02-25,1.83,2.0,0.0,23,Licensed,174.0
22178117,Dainty & peaceful home in Ottawa,26006944,Bettina,,Innes,45.46625,-75.53392,Entire home/apt,72.0,1.0,168,2025-03-05,5.43,1.0,134.0,50,Licensed,166.0
22192588,Aqua room with  free parking,157447906,Asma,,Gloucester-South Nepean,45.31678,-75.5953,Private room,55.0,1.0,445,2025-02-16,5.07,2.0,0.0,25,Licensed,183.0
22193819,Home Sweet One Bedroom in Hintonburg,13600939,Ida,,Kitchissippi,45.40555,-75.72821,Entire home/apt,65.0,30.0,16,2021-12-31,0.18,3.0,179.0,0,Licensed,1326.0
22230140,Cute Room Civic Hospital Area-Monthly discounts,94884871,Lourdu,,Kitchissippi,45.39193,-75.73016,Private room,30.0,30.0,49,2024-12-01,0.56,5.0,68.0,7,Licensed,260.0
22314616,Cozy bedroom in a warm and welcoming home,5575134,Martin,,Rideau-Vanier,45.43003,-75.6566,Private room,65.0,1.0,96,2025-01-01,1.1,1.0,0.0,12,Licensed,229.0
22388664,"Ottawa Loft Style Studio, in Little Italy!",26911066,Jason,,Somerset,45.40589,-75.71293,Entire home/apt,104.0,30.0,125,2025-01-12,1.44,1.0,253.0,2,Licensed,218.0
22389523,Spacious bungalow in prime location,162918008,Mark,,River,45.35913,-75.68509,Entire home/apt,100.0,2.0,24,2025-02-22,0.27,1.0,0.0,2,Licensed,177.0
22518472,Century old home  in old Ottawa East. Bright home.,60310090,Chris,,Capital,45.4101,-75.67911,Entire home/apt,143.0,30.0,665,2025-01-05,7.6,2.0,170.0,1,Licensed,225.0
22527917,Cozy/Beautifully Renovated Apartment to Call Home,7354245,Lisa,,Somerset,45.41177,-75.70038,Entire home/apt,84.0,30.0,37,2024-08-02,0.43,20.0,269.0,1,Licensed,381.0
22573587,Cozy room near Ottawa Airport free parking,131438126,Rebecca,,Gloucester-South Nepean,45.31831,-75.59567,Private room,50.0,2.0,167,2025-03-11,1.91,3.0,350.0,47,Licensed,160.0
22610327,Gilmour Guest House,114823748,Marc,,Somerset,45.41832,-75.68352,Private room,100.0,1.0,55,2023-05-28,0.63,1.0,0.0,0,Licensed,813.0
22637082,2-bedroom condo in Ottawa's Byward Market,91198620,Susan,,Rideau-Vanier,45.43031,-75.69455,Entire home/apt,135.0,120.0,0,,,1.0,362.0,0,Licensed,
22731135,Welcome home again!,162947600,Marie De Fatima,,Cumberland,45.45734,-75.47427,Private room,45.0,30.0,33,2019-12-05,0.39,1.0,364.0,0,Licensed,2083.0
22766958,Ottawa Downtown perfect for families - long stays,168164299,Giulia,,Somerset,45.40725,-75.69838,Entire home/apt,100.0,30.0,1,2018-07-21,0.01,1.0,0.0,0,Licensed,2585.0
22918291,Gorgeous Historic Home By Civic Hospital & Transit,168893398,Mary-Anne,,Kitchissippi,45.391018,-75.724693,Entire home/apt,248.0,5.0,41,2024-12-04,0.48,1.0,95.0,9,Licensed,257.0
22945187,The White House! Modern and fully equipped home!,169956932,Alina,,Cumberland,45.44841,-75.46737,Entire home/apt,264.0,2.0,167,2025-02-16,1.94,1.0,203.0,20,Licensed,183.0
23327109,*Near General + CHEO* Central 2 Bdrm w/ Parking,53170831,Caitlin,,Alta Vista,45.4056,-75.64082,Entire home/apt,100.0,3.0,173,2025-02-06,2.11,1.0,1.0,27,Licensed,193.0
23662242,"Cozy Furnished Basement, 10 minutes to the Airport",162003502,Dorothy,,Gloucester-Southgate,45.36091,-75.64078,Private room,68.0,2.0,98,2024-12-10,1.18,2.0,251.0,6,Licensed,251.0
